,pursuer,victim,coefficient
16715,AE1615IT,AE3079AC,0.14285714285714285
16716,AH7000HC,AE3079AC,0.14285714285714285
16717,AE1612EA,AE1134BM,0.14285714285714285
16718,AE8811BK,AX0500EH,0.14285714285714285
16719,AE7030IE,AX0500EH,0.14285714285714285
16720,AE3727HT,AO5900BC,0.14285714285714285
16721,AE1401AB,AE1401,0.14285714285714285
16722,AE5450,AE1401,0.14285714285714285
16723,AE9000EH,00354AI,0.14285714285714285
16724,AE8969BX,00354AI,0.14285714285714285
16725,AE8523BX,AE2202CK,0.14285714285714285
16726,AA5186TH,AE0533HH,0.14285714285714285
16727,Е3578СА,AE1192BH,0.14285714285714285
16728,С3578СК,AE1192BH,0.14285714285714285
16729,AE5256IB,AE2341AK,0.14285714285714285
16730,AE7910HE,AE2889KC,0.14285714285714285
16731,AE1796CP,AE1767IH,0.14285714285714285
16732,AE6055,AE4449CA,0.14285714285714285
16733,AE7346HO,AA6013XA,0.14285714285714285
16734,AE0270BB,AE4786BM,0.14285714285714285
16735,AE7333IK,AE0750HC,0.14285714285714285
16736,AE1758HI,AE3195HK,0.14285714285714285
16737,AE4453IB,AE3195HK,0.14285714285714285
16738,AE986HB,AEMM1,0.14285714285714285
16739,AE6051CA,AE9335,0.14285714285714285
16740,AE1966EE,AE5866HH,0.14285714285714285
16741,AE1471AB,AE7137IP,0.14285714285714285
16742,AP0700MI,AE6047EK,0.14285714285714285
16743,AE5261HK,AE0937HH,0.14285714285714285
16744,AE0001IM,AE5191CM,0.14285714285714285
16745,AE3393HK,AE1734HC,0.14285714285714285
16746,AE8338BB,AE1540CI,0.14285714285714285
16747,KX0001OT,AH5044HC,0.14285714285714285
16748,AE5544HA,AE3676HT,0.14285714285714285
16749,AE2784ET,DEU520,0.14285714285714285
16750,AE9584HB,BI8883CA,0.14285714285714285
16751,46217AE,BI8883CA,0.14285714285714285
16752,AE1150IB,AA8573IM,0.14285714285714285
16753,AE7182HH,AE1068BM,0.14285714285714285
16754,AE7380HE,AE7830EK,0.14285714285714285
16755,AE2748IC,AE7830EK,0.14285714285714285
16756,AE2523BA,AE4584IA,0.14285714285714285
16757,AE2773EM,AE0533AH,0.14285714285714285
16758,AE0935HB,AE7414HB,0.14285714285714285
16759,AE1508AB,BA5341BO,0.14285714285714285
16760,AE5683AA,BA5341BO,0.14285714285714285
16761,AE7397EK,AE6710IP,0.14285714285714285
16762,AE3263IE,AE6710IP,0.14285714285714285
16763,AE8009CP,AE3778HE,0.14285714285714285
16764,AE4508IO,AE0800EE,0.14285714285714285
16765,ODO11,03041HC,0.14285714285714285
16766,AE2553HT,AE3349AX,0.14285714285714285
16767,AE3154CO,AE7202AI,0.14285714285714285
16768,AE7787CO,AE7731HP,0.14285714285714285
16769,AE7677EH,AE7731HP,0.14285714285714285
16770,AE7261EP,AE8318CT,0.14285714285714285
16771,AE5418HA,AE4012AK,0.14285714285714285
16772,AE1459,98880AA,0.14285714285714285
16773,AE1601AM,AE5333BK,0.14285714285714285
16774,AE1512AB,AE7389HI,0.14285714285714285
16775,AE2403IM,AE7389HI,0.14285714285714285
16776,AE6139IK,AE3543BA,0.14285714285714285
16777,AE0447EB,AE0064BP,0.14285714285714285
16778,AE2406IK,AE0064BP,0.14285714285714285
16779,Е3554ІХ,AE5218KA,0.14285714285714285
16780,AE3875HA,AE0202CT,0.14285714285714285
16781,AE5671KC,AE0708BX,0.14285714285714285
16782,AE4888IB,AE7984CX,0.14285714285714285
16783,AE2733CH,AE9150EB,0.14285714285714285
16784,AE9909BA,AE9150EB,0.14285714285714285
16785,AE3528AA,AE9150EB,0.14285714285714285
16786,AP4994CT,AE2249BE,0.14285714285714285
16787,AE0104AK,AE0973CP,0.14285714285714285
16788,JGN1728,AE2660BM,0.14285714285714285
16789,EDZ271,AE3700CI,0.14285714285714285
16790,AE3110KB,AE2338KA,0.14285714285714285
16791,AE0050AH,AE2338KA,0.14285714285714285
16792,AE5703IP,AE9737IE,0.14285714285714285
16793,AE5464HA,AE1495CO,0.14285714285714285
16794,AE6060ET,AE1495CO,0.14285714285714285
16795,AE3540IX,AE0758HK,0.14285714285714285
16796,AE7722EK,AE5793IO,0.14285714285714285
16797,AE9652IK,AE5793IO,0.14285714285714285
16798,AE2876KA,AE7913KB,0.14285714285714285
16799,AE8668BB,AE7913KB,0.14285714285714285
16800,ESA649,AE2922IB,0.14285714285714285
16801,AA8150TB,AE0377KO,0.14285714285714285
16802,AE5666KC,AE0377KO,0.14285714285714285
16803,AE0066BM,AH3537KI,0.14285714285714285
16804,AE2987IP,AE7988EK,0.14285714285714285
16805,AE1771,AE7988EK,0.14285714285714285
16806,AE6493IC,AX8827EP,0.14285714285714285
16807,FAI4AA1,TEN05,0.14285714285714285
16808,AE3485BT,AE3685EK,0.14285714285714285
16809,BE7074BB,BI1497CP,0.14285714285714285
16810,AE2094BP,AE3941CO,0.14285714285714285
16811,AE1923EB,3600Ф4,0.14285714285714285
16812,AE3042HA,AE8090HC,0.14285714285714285
16813,AFO190,XE0546MI,0.14285714285714285
16814,05461HI,XE0546MI,0.14285714285714285
16815,AE5219HA,В1008НТ,0.14285714285714285
16816,І1008НТ,В1008НТ,0.14285714285714285
16817,AE7038EP,В1008НТ,0.14285714285714285
16818,AE7272IH,AE9800AC,0.14285714285714285
16819,AE1192AB,AE9800AC,0.14285714285714285
16820,AE1063AE,AE9800AC,0.14285714285714285
16821,AE2087KB,AE7206EE,0.14285714285714285
16822,AE0777KP,AE0777KX,0.14285714285714285
16823,AA6015,AE0233ET,0.14285714285714285
16824,AEW74,AE0233ET,0.14285714285714285
16825,AE2819IC,AE7130BA,0.14285714285714285
16826,AE3632ET,AB4338CT,0.14285714285714285
16827,AE8883EH,AE3316CB,0.14285714285714285
16828,EE0280AP,EK1280AP,0.14285714285714285
16829,AE3996IH,AE3203HO,0.14285714285714285
16830,AE3147IB,AE9045EO,0.14285714285714285
16831,AES451,AE5451PK,0.14285714285714285
16832,AE7433EX,AE0200KB,0.14285714285714285
16833,AE0377CH,AE2910BK,0.14285714285714285
16834,AE0763BI,AE2910BK,0.14285714285714285
16835,AE8988,AE8988IH,0.14184397163120568
16836,AH6607IX,WAE7613H,0.14184397163120568
16837,AE1333CT,AH8575KH,0.1415929203539823
16838,AE8400AA,AE6111AA,0.1411764705882353
16839,AE1333CT,AE8543EE,0.1411764705882353
16840,AI1333CT,AE8543EE,0.1411764705882353
16841,AE8060,AE8080,0.1411764705882353
16842,AEB080,AE8080,0.1411764705882353
16843,AE5634HH,AE5110IT,0.1411764705882353
16844,NE166CP,AE8877IC,0.1411764705882353
16845,AE4166CP,AE9277ET,0.1411764705882353
16846,AE0356EH,AE5324IT,0.1411764705882353
16847,AE7557CI,AC0440,0.1411764705882353
16848,AE8442,AE0072AB,0.1411764705882353
16849,AE1192BH,С3578СК,0.1411764705882353
16850,Е3578СА,С3578СК,0.1411764705882353
16851,AE1192BH,Е3578СА,0.1411764705882353
16852,С3578СК,Е3578СА,0.1411764705882353
16853,AE6154AP,AEB35,0.14084507042253522
16854,AE8057,AEB35,0.14084507042253522
16855,AE1050IX,AEO28,0.14084507042253522
16856,AE5740,AEO28,0.14084507042253522
16857,AI5892,AEB84,0.14084507042253522
16858,AE5254KB,AA1462TE,0.14084507042253522
16859,AE0120,AE3091HB,0.14084507042253522
16860,AP1120MI,AE3091HB,0.14084507042253522
16861,AE8825HM,AE1935IH,0.14084507042253522
16862,AE2216,AE4220IE,0.14084507042253522
16863,AE7522HB,AE8180BK,0.14084507042253522
16864,AE0711AB,AE0521AB,0.140625
16865,AE3760HI,AE5969EC,0.140625
16866,AE2044HB,AE5969EC,0.140625
16867,EO912,AEO91,0.140625
16868,BOX3A01,AE5143BE,0.140625
16869,AE6370,AE2955,0.140625
16870,AE6370CX,AE2955,0.140625
16871,А7460КМ,AE2955,0.140625
16872,AE7460KA,AE2955,0.140625
16873,HYLA0,AE1272KA,0.140625
16874,AE5115HB,AE0294HO,0.140625
16875,AE2727BA,LCH56045,0.140625
16876,ES646AA,AE5646,0.140625
16877,AEO71,С4343КС,0.140625
16878,AE4166CP,AE2005HX,0.14035087719298245
16879,AE8516AA,AE6756,0.14035087719298245
16880,AA3648TO,AE6756,0.14035087719298245
16881,KC4166,AE7957,0.14035087719298245
16882,KE4166,AE7957,0.14035087719298245
16883,CC4166,AE7957,0.14035087719298245
16884,AE9586HE,AE8679CP,0.14035087719298245
16885,AE2653HI,AE8288,0.14035087719298245
16886,AI1333CT,AE8354KA,0.14035087719298245
16887,AI4876,AE7080IT,0.14035087719298245
16888,AE4501AX,Е7722АХ,0.14035087719298245
16889,AE2277AB,AE8638IH,0.14035087719298245
16890,TO0003,TOD01,0.14018691588785046
16891,AB103XD,AB103AD,0.14018691588785046
16892,AE0730AB,AE6763AT,0.14
16893,AE5890EK,AE8870,0.14
16894,AA9928TC,AE8033BI,0.14
16895,AE5924,AE6373HB,0.14
16896,AE5795EX,AE1256EX,0.14
16897,AE3657CB,AE5515IT,0.14
16898,AE0511BO,AE7327HI,0.14
16899,AE8053HK,AE1617IT,0.14
16900,AE1333CT,AE9764KB,0.14
16901,AE7198,AE1063AB,0.13986013986013987
16902,AE1460AB,AE5923,0.13986013986013987
16903,AE5817HH,WR31165,0.13953488372093023
16904,AE4713HX,AE7521IA,0.13953488372093023
16905,AE4961CB,AE0209AB,0.13953488372093023
16906,AE5450,AE7954,0.13953488372093023
16907,AE7106HO,RJA77209,0.13953488372093023
16908,AE4876,AE8851BM,0.13953488372093023
16909,AE2353EC,AE8587EC,0.13953488372093023
16910,JH3146,AE7190BC,0.13953488372093023
16911,AE4455HI,AE474EH,0.13953488372093023
16912,AE1063CX,AE474EH,0.13953488372093023
16913,EAE2828H,AE9551EC,0.13953488372093023
16914,AA4348,AE1703IH,0.13953488372093023
16915,AE3494HO,AE4895EM,0.13953488372093023
16916,AE7926EM,AE4101HI,0.13953488372093023
16917,AE3487IK,AE4101HI,0.13953488372093023
16918,KPACH51,AE5413AA,0.13953488372093023
16919,KAAB10,AE7449AA,0.13953488372093023
16920,KAA810,AE7449AA,0.13953488372093023
16921,AE5900CB,AE7449AA,0.13953488372093023
16922,AE5289AK,AE3083AK,0.13953488372093023
16923,AE0089OO,AE0877,0.13953488372093023
16924,TCD01C3,AE2653IB,0.13953488372093023
16925,AE4777CE,AE2653IB,0.13953488372093023
16926,AE9026HT,AE3903EC,0.13953488372093023
16927,AE0017HI,AE6883CA,0.13953488372093023
16928,AE2596HE,AE6883CA,0.13953488372093023
16929,AP0364EB,5P25777,0.13953488372093023
16930,AE4043EA,5P25777,0.13953488372093023
16931,AE8931HO,AE8078HP,0.13953488372093023
16932,AE7191AA,AE1771KA,0.13953488372093023
16933,AA2656TO,AE0054AH,0.13953488372093023
16934,AE0775HM,AE8547HP,0.13953488372093023
16935,AE0511EO,AE8884CH,0.13953488372093023
16936,AE0001BM,AI6601EM,0.13953488372093023
16937,AE8171AA,AEO26,0.13953488372093023
16938,AE3788HH,AA7311PT,0.13953488372093023
16939,AE6569EA,AE8474HX,0.13953488372093023
16940,AE6569,AE8474HX,0.13953488372093023
16941,AE6167HA,AE7555CO,0.13953488372093023
16942,AH0022KT,AH6000EA,0.13953488372093023
16943,NE166CP,AE3020HO,0.13953488372093023
16944,AE8730IM,AE2346CH,0.13953488372093023
16945,AE5418CX,AE2346CH,0.13953488372093023
16946,AE7977HK,AE0051HK,0.13953488372093023
16947,AE0037HX,AH2789KB,0.13953488372093023
16948,AE9586HE,AE5150KA,0.13953488372093023
16949,AE9586IK,AE5150KA,0.13953488372093023
16950,AE6979IP,AE6162IE,0.13953488372093023
16951,AE5335IH,AE8265IE,0.13953488372093023
16952,AE4153BM,AE9898CH,0.13953488372093023
16953,AE5110IT,AE5634HH,0.13953488372093023
16954,BB6614CP,AE5634HH,0.13953488372093023
16955,AE9586IK,AE1448CM,0.13953488372093023
16956,AE9044ET,AE7265BB,0.13953488372093023
16957,AE2324BC,AC5088BX,0.13953488372093023
16958,AH6774HO,AE1041BO,0.13953488372093023
16959,AE6633,AE2246HA,0.13953488372093023
16960,AE6499AA,AE699AA,0.13953488372093023
16961,AE8779HO,AE6540EE,0.13953488372093023
16962,AP3654EC,AE3721HE,0.13953488372093023
16963,AE3642EH,AE6808CH,0.13953488372093023
16964,Е9586РЮ,AE1022EA,0.13953488372093023
16965,AE8807,AE8807IA,0.13953488372093023
16966,AE8865IK,22222AE,0.13953488372093023
16967,AE0454AB,AE9645IH,0.13953488372093023
16968,48089AE,AE0506AP,0.13953488372093023
16969,AE3885EP,AE3918KB,0.13953488372093023
16970,AP2124EC,AE2272AK,0.13953488372093023
16971,IAE02,AE7311EO,0.13953488372093023
16972,2360,AE0180CP,0.13953488372093023
16973,AE2837KO,AE2177EO,0.13953488372093023
16974,AE1465AE,AH1973IB,0.13953488372093023
16975,AE9566HI,AE7465IK,0.13953488372093023
16976,AE9097HO,AE1119BB,0.13953488372093023
16977,AE3811AH,AE1119BB,0.13953488372093023
16978,AE9597HT,AE0746EX,0.13953488372093023
16979,AE3670HM,AE4400CT,0.13953488372093023
16980,AE7494BX,AE1550HP,0.13953488372093023
16981,AEK1845,AE4442BI,0.13953488372093023
16982,AE2299CH,AA2299PP,0.13953488372093023
16983,AE2557,AFO15,0.13953488372093023
16984,22222AE,AE7992IO,0.13953488372093023
16985,44142AH,AA6367OP,0.13953488372093023
16986,AE4490HI,AE8088HK,0.13953488372093023
16987,AE5195IA,AE8088HK,0.13953488372093023
16988,AE4065IP,AE4264IA,0.13953488372093023
16989,AE0203AB,AE2132EP,0.13953488372093023
16990,AE7483KA,AE9808KB,0.13953488372093023
16991,AE1538EA,AE1690HI,0.13953488372093023
16992,AE9799HX,AE3796IH,0.13953488372093023
16993,AE1011KA,AE0054AA,0.13953488372093023
16994,AE9220EB,AE7344CA,0.13953488372093023
16995,AE6899CT,AE4234IE,0.13953488372093023
16996,AE772GX,AE772CX,0.13953488372093023
16997,AE1772CX,AE772CX,0.13953488372093023
16998,AE9724HM,AE0863IM,0.13953488372093023
16999,AE3636IO,AE0863IM,0.13953488372093023
17000,AE2339AA,AE0863IM,0.13953488372093023
17001,AE7484EK,AE3249KC,0.13953488372093023
17002,AE9179CT,AE9434IT,0.13953488372093023
17003,AE1628AH,AE4274IA,0.13953488372093023
17004,AE4517IK,AE7327IH,0.13953488372093023
17005,AE5135,AE6631CP,0.13953488372093023
17006,AE4922IO,AE9209CO,0.13953488372093023
17007,OM0205,AE1028EE,0.13953488372093023
17008,OB0205,AE1028EE,0.13953488372093023
17009,EK853KA,EI853KA,0.13953488372093023
17010,CE853KA,EI853KA,0.13953488372093023
17011,AK9919AO,AE9658HB,0.13953488372093023
17012,AE0598BI,AE4143HK,0.13953488372093023
17013,AE1093CE,AE2982IA,0.13953488372093023
17014,AE3408EK,AH1121AT,0.13953488372093023
17015,AE3408,AH1121AT,0.13953488372093023
17016,AE9586AA,AFO190,0.13953488372093023
17017,AF0190,AFO190,0.13953488372093023
17018,AE8179PA,AE9816IX,0.13953488372093023
17019,AE5623IC,AE3554HC,0.13924050632911392
17020,AE7756KA,AE4898KB,0.13924050632911392
17021,29171AB,II2454MI,0.1391304347826087
17022,С2523ВА,Е2523ВА,0.13910761154855644
17023,AE8988IH,AE8988,0.1390728476821192
17024,AE1024BB,AH0878EP,0.1388888888888889
17025,AE2823KO,AE0483IK,0.1388888888888889
17026,AE8935IM,AE0483IK,0.1388888888888889
17027,AE0905KO,AE0483IK,0.1388888888888889
17028,AE4679ET,AE0483IK,0.1388888888888889
17029,AE8145HH,AES81,0.1388888888888889
17030,AE4166CP,AEO70,0.1388888888888889
17031,AE2904BH,AE2274EM,0.1388888888888889
17032,AE0692CB,AE3330,0.1388888888888889
17033,AE3108IO,AE7477BE,0.1388888888888889
17034,AE7846HP,AE7641IO,0.1388888888888889
17035,AE9586IK,AE6565AX,0.1388888888888889
17036,AE1470AB,AE2089HC,0.1388888888888889
17037,AE9877AA,AE0058HP,0.1388888888888889
17038,AA0684PX,AH7649CK,0.1388888888888889
17039,AA5937TK,AE0520KC,0.1388888888888889
17040,AE8123HO,AE2373ET,0.1388888888888889
17041,AA2400,AE0740CA,0.1388888888888889
17042,С8779АІ,AE1074KM,0.1388888888888889
17043,AE5678,AE3777,0.1388888888888889
17044,AE8474IX,AE0800EO,0.1388888888888889
17045,AE9911HC,AE6656KB,0.1388888888888889
17046,AE7887AA,AE7868BT,0.1388888888888889
17047,AE7118EA,BB3446EA,0.1388888888888889
17048,AE8163IT,AE8935IM,0.1388888888888889
17049,AE4034IB,AE8254KC,0.1388888888888889
17050,AE6154AP,AE828HN,0.1388888888888889
17051,AE8057,AE828HN,0.1388888888888889
17052,AE3862IH,AE8535AX,0.1388888888888889
17053,AE6148CK,AE4166AO,0.1388888888888889
17054,AE8100EO,AE3578HA,0.1388888888888889
17055,AP8345EB,AE1101IE,0.1388888888888889
17056,AEW74,AE1597,0.13846153846153847
17057,AE2553BM,AE0394IM,0.13846153846153847
17058,AE9076HI,AA7542PK,0.13846153846153847
17059,AEO05,48521HK,0.13846153846153847
17060,AE4764CX,AE8383AM,0.13836477987421383
17061,AE6033IX,AE6033,0.13829787234042554
17062,AE4525PP,AE4525,0.1382488479262673
17063,EG853KA,46853KA,0.1381345926800472
17064,AE5553,AE7638,0.13793103448275862
17065,AE1252IE,AE7825HC,0.13793103448275862
17066,AE0754IX,AH9828KB,0.13793103448275862
17067,AE1099AE,AE6687HP,0.13793103448275862
17068,AP5874EI,AE0253EA,0.13793103448275862
17069,AE9913AM,AE0643HX,0.13793103448275862
17070,AB0707CK,BA1771AP,0.13793103448275862
17071,AE8760IM,AE2899EE,0.13793103448275862
17072,4,AE8229,0.13793103448275862
17073,AE4875HB,AE8229,0.13793103448275862
17074,AE9740IX,AE6479HC,0.13793103448275862
17075,AE0447EB,AE1106HX,0.13793103448275862
17076,AE1597EK,AE1106HX,0.13793103448275862
17077,AE9797,AE6388IX,0.13793103448275862
17078,AE2660KC,AE4697ET,0.13793103448275862
17079,AE0178CK,AE4697ET,0.13793103448275862
17080,AE6301EI,AE4697ET,0.13793103448275862
17081,KNV281,AE0921EA,0.13793103448275862
17082,AE1195AT,AE3299CM,0.13793103448275862
17083,AE4166CP,AE1257AB,0.13793103448275862
17084,XE4166CP,AE1257AB,0.13793103448275862
17085,AE2834PK,AE5775CA,0.13793103448275862
17086,AE0990IT,AE9396IM,0.13793103448275862
17087,CEH118KA,AE5588HB,0.13793103448275862
17088,AE7577CX,AP4153EH,0.13793103448275862
17089,AE5030AK,AE4747HC,0.13793103448275862
17090,AE5553CA,AE4747HC,0.13793103448275862
17091,AE5261BH,AE0279BT,0.13793103448275862
17092,AE1448KO,AE0279BT,0.13793103448275862
17093,AE1899EM,AE4818BI,0.13793103448275862
17094,AE7959HI,AE1246IB,0.13793103448275862
17095,KRAK125,AE5429CM,0.13793103448275862
17096,К6166СР,AE1659IH,0.13793103448275862
17097,AE7394IC,AE4495HI,0.13793103448275862
17098,AE0899BE,AX0035MI,0.13793103448275862
17099,AE1763IT,AE3708CP,0.13793103448275862
17100,AA7640TO,AE0104HH,0.13793103448275862
17101,AE2074KB,AE6884IH,0.13793103448275862
17102,AE6325AA,AE7471EB,0.13793103448275862
17103,AE0287CM,AE1588CX,0.13793103448275862
17104,AE7177IH,AE3221,0.13793103448275862
17105,AE2224HH,AE1770EI,0.13793103448275862
17106,AE2840BK,AE8717IC,0.13793103448275862
17107,AE7478KA,AP8141CT,0.13793103448275862
17108,AE2623HO,AE0075CT,0.13793103448275862
17109,AE3617EK,EP59009,0.13793103448275862
17110,AE1715EO,AE8848EK,0.13793103448275862
17111,AA6166MH,AE5028BA,0.13793103448275862
17112,AE0852IT,AE5533EC,0.13793103448275862
17113,AE2913CH,88772AH,0.13793103448275862
17114,AE6235BB,AM8615BH,0.13793103448275862
17115,AE0743CX,AE5675IC,0.13793103448275862
17116,AE5580HH,AE2820CA,0.13793103448275862
17117,AE2877IE,AE9236IO,0.13793103448275862
17118,AE0797IC,AE9647KB,0.13793103448275862
17119,AE0167IE,AE0114BO,0.13793103448275862
17120,AE9556BH,AE6609CA,0.13793103448275862
17121,AE9602,AE1722KB,0.13793103448275862
17122,AE7833EH,AE1099EE,0.13793103448275862
17123,AE1263KE,BA9455BA,0.13793103448275862
17124,AE1162AB,BA9455BA,0.13793103448275862
17125,AE4959,AE4959IC,0.13793103448275862
17126,AE7003EB,AE7765CE,0.13793103448275862
17127,AE4427EC,DCR244,0.13793103448275862
17128,AE2000AA,AH0240KH,0.13793103448275862
17129,AE2266CA,AH0240KH,0.13793103448275862
17130,AE1371KA,AE3404KC,0.13793103448275862
17131,AE1498IP,AE7849EE,0.13793103448275862
17132,AE6444IH,AE7178IX,0.13793103448275862
17133,AE1242,AE1463BT,0.13793103448275862
17134,AE4937,AE4937IH,0.13793103448275862
17135,AE1464AB,AE8931HO,0.13793103448275862
17136,AE8420IX,AE1655HM,0.13793103448275862
17137,AE1157BE,AE9564HB,0.13793103448275862
17138,AE0714HX,AH0057KT,0.13793103448275862
17139,AE6961KB,AE4287AA,0.13793103448275862
17140,AE0976IK,AE8038CI,0.13793103448275862
17141,AE4851HC,AE3003AX,0.13793103448275862
17142,AE9888IP,AE9485,0.13793103448275862
17143,AE5370HB,AE9559,0.13793103448275862
17144,AE4615ET,HPN733,0.13793103448275862
17145,AE1189AB,OODR123,0.13793103448275862
17146,AE1722KB,AE8112,0.13793103448275862
17147,BI2754BT,AE8112,0.13793103448275862
17148,AA0804IB,AE8112,0.13793103448275862
17149,AE4539ET,AE7505,0.13793103448275862
17150,AE9586HE,AE5270KB,0.13793103448275862
17151,AE8019CI,AE0459EC,0.13793103448275862
17152,BA6497,BA6497BM,0.13793103448275862
17153,48521HK,AE2488IT,0.13793103448275862
17154,AE6186EA,AE1879HB,0.13793103448275862
17155,AE9935AA,AE1879HB,0.13793103448275862
17156,AE9181EA,AE5131IO,0.13793103448275862
17157,AA8290OX,AP9045CT,0.13793103448275862
17158,16439AE,AP9045CT,0.13793103448275862
17159,AE7516IO,AE6985IP,0.13793103448275862
17160,AE3509HC,AE4937AA,0.13793103448275862
17161,AE0120,AE1293KE,0.13793103448275862
17162,AH0048HA,AE5947HX,0.13793103448275862
17163,AE8689AA,AE9324CB,0.13793103448275862
17164,AE5957IE,RP55830,0.13793103448275862
17165,AE4166CP,AE9029,0.13793103448275862
17166,AH4584KC,AEOO5,0.13793103448275862
17167,AE2523BA,AE8560EX,0.13793103448275862
17168,AE9586HE,AE9963IE,0.13793103448275862
17169,AE7415CK,AE8098BI,0.13793103448275862
17170,AE4441BM,AE8098BI,0.13793103448275862
17171,AE8989CX,AE1750IP,0.13793103448275862
17172,AE3920AA,AE3178IO,0.13793103448275862
17173,AE1103HP,AE3178IO,0.13793103448275862
17174,AE0945IH,AE5221HM,0.13793103448275862
17175,AE8624HT,AE5221HM,0.13793103448275862
17176,AE0797CE,AE5221HM,0.13793103448275862
17177,AE6969HC,AE2658KA,0.13793103448275862
17178,AE6269IC,AE0254KM,0.13793103448275862
17179,AE2902IE,AE8331HH,0.13793103448275862
17180,AE8329PA,AE2082BO,0.13793103448275862
17181,К6166СР,AE0119KM,0.13793103448275862
17182,AE2523BA,AE0119KM,0.13793103448275862
17183,AE5619EK,KDV720,0.13793103448275862
17184,5214А4,KDV720,0.13793103448275862
17185,AE7084IT,KDV720,0.13793103448275862
17186,AE8884,AE1021KB,0.13793103448275862
17187,AE5848HP,AE8887EB,0.13793103448275862
17188,AP5874EI,AE4562,0.13793103448275862
17189,AE9210HA,AE8552PA,0.13793103448275862
17190,AE5128BE,AE8552PA,0.13793103448275862
17191,ES360,APYC2,0.13793103448275862
17192,AE5360EC,APYC2,0.13793103448275862
17193,AE1034CO,AE8511IP,0.13793103448275862
17194,AE1153EX,AE0617CT,0.13793103448275862
17195,AE2051BP,AE5500AM,0.13793103448275862
17196,AE2211BB,AE8439HO,0.13793103448275862
17197,AE0724BC,AE8439HO,0.13793103448275862
17198,AA6961PT,AE9933HC,0.13793103448275862
17199,AE0733BA,AE4088IO,0.13793103448275862
17200,AE0393EX,AE0002BC,0.13793103448275862
17201,AE6206HO,AE5357KA,0.13793103448275862
17202,AE1551IT,CB6581Y,0.13793103448275862
17203,AE1463AB,AE7274KA,0.13793103448275862
17204,AE9731HT,AE7274KA,0.13793103448275862
17205,AAO35,AE0157AT,0.13793103448275862
17206,AE1172KB,AE3358AC,0.13793103448275862
17207,AE9955BX,AE6493CI,0.13793103448275862
17208,AE1122AB,BB6208CK,0.13793103448275862
